ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),Ç³Çâ(deg),Ç³¼Ó(m/s),°­¼ö·®(mm),ÇöÁö±â¾Ð(hPa),ÇØ¸é±â¾Ð(hPa),½Àµµ(%)
752,¼­±¤,2021-01-15 14:00,15.5,214.4,4.6,0,,,58
752,¼­±¤,2021-01-15 15:00,16.1,223.2,3.5,0,,,57.5
752,¼­±¤,2021-01-15 16:00,15.1,206.8,3,0,,,61.5
752,¼­±¤,2021-01-15 17:00,14.6,208.6,2.5,0,,,65.8
752,¼­±¤,2021-01-15 18:00,13.7,236.1,1.7,0,,,70.2
752,¼­±¤,2021-01-15 19:00,12.5,249.3,.8,0,,,79.1
752,¼­±¤,2021-01-15 20:00,11.9,284.9,.5,0,,,82.7
752,¼­±¤,2021-01-15 21:00,11.3,331.5,3.2,0,,,87.3
752,¼­±¤,2021-01-15 22:00,10.3,351.1,2.2,0,,,88.2
752,¼­±¤,2021-01-15 23:00,8.8,351.3,2.6,0,,,87.5
752,¼­±¤,2021-01-16 00:00,7.3,7.2,4.7,0,,,81.9
752,¼­±¤,2021-01-16 01:00,6.9,7.1,4.2,0,,,82.3
752,¼­±¤,2021-01-16 02:00,6.2,4.8,3.1,0,,,79.4
752,¼­±¤,2021-01-16 03:00,6.1,332.8,4.5,0,,,74.3
752,¼­±¤,2021-01-16 04:00,5.4,331.5,5.3,0,,,72.3
752,¼­±¤,2021-01-16 05:00,5.2,5.3,4.6,0,,,71.3
752,¼­±¤,2021-01-16 06:00,5.1,350.3,3.8,0,,,71.5
752,¼­±¤,2021-01-16 07:00,4.2,345.4,4.9,0,,,66.7
752,¼­±¤,2021-01-16 08:00,4.1,342.3,4.3,0,,,71.9
752,¼­±¤,2021-01-16 09:00,4.4,10.5,5.4,0,,,68
752,¼­±¤,2021-01-16 10:00,4.7,7.6,4.2,0,,,64.6
752,¼­±¤,2021-01-16 11:00,5.1,2.2,4,0,,,63.2
752,¼­±¤,2021-01-16 12:00,5.1,356.3,3.4,0,,,62.4
752,¼­±¤,2021-01-16 13:00,4.6,3,5.6,0,,,63.3
752,¼­±¤,2021-01-16 14:00,4.4,340.6,5,0,,,58.3
752,¼­±¤,2021-01-16 15:00,3.8,324.6,6.8,0,,,62.6
752,¼­±¤,2021-01-16 16:00,3.5,343.5,4.3,0,,,65.9
752,¼­±¤,2021-01-16 17:00,3.1,329,5.1,0,,,65.6
752,¼­±¤,2021-01-16 18:00,2.7,341.1,3.7,0,,,65.9
752,¼­±¤,2021-01-16 19:00,2.5,341.2,3.8,0,,,65.5
752,¼­±¤,2021-01-16 20:00,2.4,332.5,3.4,0,,,65.6
752,¼­±¤,2021-01-16 21:00,2.1,359.9,2,0,,,66.1
752,¼­±¤,2021-01-16 22:00,1.9,324.4,4.2,0,,,65.9
752,¼­±¤,2021-01-16 23:00,1.7,331.5,4.6,0,,,65.8
752,¼­±¤,2021-01-17 00:00,1.7,328.7,5.6,0,,,64.2
752,¼­±¤,2021-01-17 01:00,1.6,327,5.8,0,,,60.7
752,¼­±¤,2021-01-17 02:00,1.6,333.2,7,0,,,65.8
752,¼­±¤,2021-01-17 03:00,1.6,332.9,5.9,0,,,65.8
752,¼­±¤,2021-01-17 04:00,1.7,330.9,6.2,0,,,62.2
752,¼­±¤,2021-01-17 05:00,2,328.3,5.8,0,,,60.7
752,¼­±¤,2021-01-17 06:00,2.2,327.4,5.8,0,,,58.1
752,¼­±¤,2021-01-17 07:00,2.1,333,5.6,0,,,54.4
752,¼­±¤,2021-01-17 08:00,2.1,325,4.6,0,,,55.5
752,¼­±¤,2021-01-17 09:00,2.2,318.5,4.3,0,,,52.9
752,¼­±¤,2021-01-17 10:00,3,331.1,5.1,0,,,57.2
752,¼­±¤,2021-01-17 11:00,2.6,323.7,4.9,0,,,58.7
752,¼­±¤,2021-01-17 12:00,3.8,333.4,5.1,0,,,52.7
752,¼­±¤,2021-01-17 13:00,3.2,325.8,5.6,0,,,48.9
752,¼­±¤,2021-01-17 14:00,2.9,330.1,6.5,0,,,48.4
752,¼­±¤,2021-01-17 15:00,2.9,327.9,4.7,0,,,47.2
752,¼­±¤,2021-01-17 16:00,2.9,335.9,4.8,0,,,53.2
752,¼­±¤,2021-01-17 17:00,1.9,323.6,3.7,0,,,51.9
752,¼­±¤,2021-01-17 18:00,1.6,313.2,2.7,0,,,56.3
752,¼­±¤,2021-01-17 19:00,1.6,338.4,2.7,0,,,56.8
752,¼­±¤,2021-01-17 20:00,1.8,329,2.3,0,,,58.2
752,¼­±¤,2021-01-17 21:00,2.1,340.1,3,0,,,55.6
752,¼­±¤,2021-01-17 22:00,2.2,327.2,2,0,,,56.9
752,¼­±¤,2021-01-17 23:00,2.5,308.7,.5,0,,,60.7
752,¼­±¤,2021-01-18 00:00,2.1,335.3,2.2,0,,,69.2
752,¼­±¤,2021-01-18 01:00,2.3,14.9,1.5,0,,,68.5
752,¼­±¤,2021-01-18 02:00,2.8,335.8,1.6,0,,,64.6
752,¼­±¤,2021-01-18 03:00,2.5,0,0,0,,,63.7
752,¼­±¤,2021-01-18 04:00,3.6,282.5,2.3,0,,,66.8
752,¼­±¤,2021-01-18 05:00,4.1,273.5,2.4,0,,,54.8
752,¼­±¤,2021-01-18 06:00,4.2,273,2.4,0,,,49.9
752,¼­±¤,2021-01-18 07:00,4.7,256.9,2.8,0,,,57
752,¼­±¤,2021-01-18 08:00,5,257.9,3.6,0,,,57.6
752,¼­±¤,2021-01-18 09:00,5.7,257.3,2.7,0,,,50.3
752,¼­±¤,2021-01-18 10:00,5,252.8,3.5,0,,,68.2
752,¼­±¤,2021-01-18 11:00,6,262.4,4.3,0,,,54.8
752,¼­±¤,2021-01-18 12:00,7,278.6,5,0,,,48.9
752,¼­±¤,2021-01-18 13:00,8.3,287.8,4.2,0,,,44.5
752,¼­±¤,2021-01-18 14:00,8.8,283.4,5,0,,,43.7
752,¼­±¤,2021-01-18 15:00,8.9,285,4.4,0,,,46
752,¼­±¤,2021-01-18 16:00,8,288.7,4.5,0,,,44.3
752,¼­±¤,2021-01-18 17:00,7.5,305,3.5,0,,,48.4
752,¼­±¤,2021-01-18 18:00,6.8,326,3.7,0,,,52.9
752,¼­±¤,2021-01-18 19:00,6.2,325.4,4.6,0,,,49.7
752,¼­±¤,2021-01-18 20:00,5.7,334.8,5.8,0,,,52
752,¼­±¤,2021-01-18 21:00,4.8,330.5,5.6,0,,,45.9
752,¼­±¤,2021-01-18 22:00,4.3,334.1,6.3,0,,,50
752,¼­±¤,2021-01-18 23:00,3.9,335.6,3.9,0,,,55
752,¼­±¤,2021-01-19 00:00,3.2,346.4,2.6,0,,,56
752,¼­±¤,2021-01-19 01:00,2.8,355.2,3,0,,,60.5
752,¼­±¤,2021-01-19 02:00,2.4,19.5,2.9,0,,,59.5
752,¼­±¤,2021-01-19 03:00,2,25.2,2.2,0,,,62.9
752,¼­±¤,2021-01-19 04:00,1.5,3.9,2.6,0,,,63.4
752,¼­±¤,2021-01-19 05:00,1.2,2,4.1,0,,,63.4
752,¼­±¤,2021-01-19 06:00,.7,.3,2.7,0,,,66.7
752,¼­±¤,2021-01-19 07:00,.7,12.2,1.1,0,,,69.3
752,¼­±¤,2021-01-19 08:00,.6,13.3,2.5,0,,,68.9
752,¼­±¤,2021-01-19 09:00,2.1,18.2,3.7,0,,,61.7
752,¼­±¤,2021-01-19 10:00,3.5,14.6,4.2,0,,,52.8
752,¼­±¤,2021-01-19 11:00,4,1.1,6.8,0,,,46.7
752,¼­±¤,2021-01-19 12:00,5.2,359.9,6.2,0,,,42.4
752,¼­±¤,2021-01-19 13:00,5.2,6.1,6.8,0,,,40.1
752,¼­±¤,2021-01-19 14:00,6.3,358.7,6.5,0,,,38
752,¼­±¤,2021-01-19 15:00,6.4,2.1,5.4,0,,,37.6
752,¼­±¤,2021-01-19 16:00,6.3,3.8,4.4,0,,,40.9
752,¼­±¤,2021-01-19 17:00,6,8.5,2.7,0,,,45.7
752,¼­±¤,2021-01-19 18:00,4,29.4,1.3,0,,,58.9
752,¼­±¤,2021-01-19 19:00,2.7,33.3,1.7,0,,,71.5
752,¼­±¤,2021-01-19 20:00,2.1,29.6,.7,0,,,76.7
752,¼­±¤,2021-01-19 21:00,1.4,35.8,1.3,0,,,81.1
752,¼­±¤,2021-01-19 22:00,-.2,0,0,0,,,85.5
752,¼­±¤,2021-01-19 23:00,1,31.8,2.3,0,,,84.7
752,¼­±¤,2021-01-20 00:00,.9,45.2,1.9,0,,,85
752,¼­±¤,2021-01-20 01:00,2,49.9,2.1,0,,,74.9
752,¼­±¤,2021-01-20 02:00,2.7,51.8,2.5,0,,,69.6
752,¼­±¤,2021-01-20 03:00,2.9,55.9,2,0,,,72
752,¼­±¤,2021-01-20 04:00,3.1,39.8,1.6,0,,,71.4
752,¼­±¤,2021-01-20 05:00,2.8,27,.6,0,,,75.3
752,¼­±¤,2021-01-20 06:00,3.4,27.9,2.2,0,,,73.8
752,¼­±¤,2021-01-20 07:00,3.6,60.5,1.3,0,,,73.7
752,¼­±¤,2021-01-20 08:00,4.3,56.1,1.9,0,,,75.8
752,¼­±¤,2021-01-20 09:00,8.5,84,2.4,0,,,59.5
752,¼­±¤,2021-01-20 10:00,10.1,120,4.1,0,,,56.5
752,¼­±¤,2021-01-20 11:00,10.9,105.6,4.2,0,,,52.8
752,¼­±¤,2021-01-20 12:00,12.2,131.8,3.8,0,,,50.1
752,¼­±¤,2021-01-20 13:00,13,130.4,3.1,0,,,51.5
752,¼­±¤,2021-01-20 14:00,12.2,138.3,3.1,0,,,53
752,¼­±¤,2021-01-20 15:00,11.6,134.1,3,0,,,61
752,¼­±¤,2021-01-20 16:00,11.3,114.5,3.2,0,,,61.8
752,¼­±¤,2021-01-20 17:00,11.1,118.6,1.8,0,,,63.3
752,¼­±¤,2021-01-20 18:00,10.7,123.3,.9,0,,,67.6
752,¼­±¤,2021-01-20 19:00,10.1,96.5,1.6,0,,,69.8
752,¼­±¤,2021-01-20 20:00,9.7,95.3,1.8,0,,,72.6
752,¼­±¤,2021-01-20 21:00,9.6,99.8,1.7,0,,,75.3
752,¼­±¤,2021-01-20 22:00,9.6,109,1.7,0,,,77.2
752,¼­±¤,2021-01-20 23:00,9.4,115,1.6,0,,,78.3
752,¼­±¤,2021-01-21 00:00,9.1,98.7,2.4,0,,,79.1
752,¼­±¤,2021-01-21 01:00,9.6,94.8,2.5,0,,,74.1
752,¼­±¤,2021-01-21 02:00,10,94.4,2.3,0,,,72.6
752,¼­±¤,2021-01-21 03:00,9.9,86.5,1.8,0,,,77.3
752,¼­±¤,2021-01-21 04:00,10.2,94.1,1.5,0,,,76.8
752,¼­±¤,2021-01-21 05:00,10.5,93,1.9,0,,,76.6
752,¼­±¤,2021-01-21 06:00,11.1,87.4,2.1,0,,,77.1
752,¼­±¤,2021-01-21 07:00,11.4,94.3,1.8,0,,,73.1
752,¼­±¤,2021-01-21 08:00,10.8,104.3,.8,0,,,74.6
752,¼­±¤,2021-01-21 09:00,12.2,117.9,2.1,0,,,75.3
752,¼­±¤,2021-01-21 10:00,13.2,131.6,2.8,0,,,68.7
752,¼­±¤,2021-01-21 11:00,15,130,3.3,0,,,57
752,¼­±¤,2021-01-21 12:00,16.4,135,3.1,0,,,56.2
752,¼­±¤,2021-01-21 13:00,16.8,141.1,4.4,0,,,49.2
752,¼­±¤,2021-01-21 14:00,16.7,132.3,3.1,0,,,51.7
752,¼­±¤,2021-01-21 15:00,15.1,135.2,3.7,0,,,63.7
752,¼­±¤,2021-01-21 16:00,14.6,122,2.7,0,,,72.2
752,¼­±¤,2021-01-21 17:00,14.2,135.3,2.1,0,,,71.9
752,¼­±¤,2021-01-21 18:00,13.4,97,2.2,0,,,79
752,¼­±¤,2021-01-21 19:00,13.7,103.3,1.1,0,,,73.1
752,¼­±¤,2021-01-21 20:00,13,107.6,1.7,0,,,84.4
752,¼­±¤,2021-01-21 21:00,13.8,95.6,2.4,0,,,84.9
752,¼­±¤,2021-01-21 22:00,14.1,91.6,2.6,0,,,86.5
752,¼­±¤,2021-01-21 23:00,14.1,114.5,1.6,0,,,87.9
752,¼­±¤,2021-01-22 00:00,14.2,156.1,.6,.5,,,89.3
752,¼­±¤,2021-01-22 01:00,14.5,178.9,2.3,0,,,88.9
752,¼­±¤,2021-01-22 02:00,13.3,0,.4,.5,,,95.8
752,¼­±¤,2021-01-22 03:00,12.9,282.5,1.3,1,,,96.8
752,¼­±¤,2021-01-22 04:00,12.9,280.7,.9,2,,,97.3
752,¼­±¤,2021-01-22 05:00,12.7,285.1,.5,1.5,,,97.3
752,¼­±¤,2021-01-22 06:00,12.4,337.6,2.2,0,,,97.2
752,¼­±¤,2021-01-22 07:00,11.6,344.6,1.5,0,,,97.4
752,¼­±¤,2021-01-22 08:00,11.2,352.3,.7,0,,,97.7
752,¼­±¤,2021-01-22 09:00,11,355.6,4.3,0,,,97.7
752,¼­±¤,2021-01-22 10:00,11.7,2.4,1.9,0,,,96.5
752,¼­±¤,2021-01-22 11:00,12.4,30.9,.6,0,,,89.1
752,¼­±¤,2021-01-22 12:00,12.1,354.6,2.8,.5,,,87.2
752,¼­±¤,2021-01-22 13:00,12.1,356.3,4.4,0,,,86.5
752,¼­±¤,2021-01-22 14:00,12.8,3.1,3,0,,,80.8
752,¼­±¤,2021-01-22 15:00,12.3,353.3,2.8,0,,,86.7
752,¼­±¤,2021-01-22 16:00,11.8,352.5,2.4,0,,,89.6
752,¼­±¤,2021-01-22 17:00,11.4,355.5,3.2,1,,,92.9
752,¼­±¤,2021-01-22 18:00,11.1,352.4,3.5,1.5,,,92.3
752,¼­±¤,2021-01-22 19:00,10.8,9.9,3.4,.5,,,92.9
752,¼­±¤,2021-01-22 20:00,10.7,21.3,1.9,.5,,,93.3
752,¼­±¤,2021-01-22 21:00,10.5,13.9,1.9,.5,,,94.3
752,¼­±¤,2021-01-22 22:00,10.4,10.5,2,.5,,,93.5
752,¼­±¤,2021-01-22 23:00,10.2,27,1.9,1,,,94.2
752,¼­±¤,2021-01-23 00:00,10.3,0,.2,1,,,95.3
752,¼­±¤,2021-01-23 01:00,10.6,,,.5,,,96.2
752,¼­±¤,2021-01-23 02:00,10.7,,,0,,,96.6
752,¼­±¤,2021-01-23 03:00,10.7,,,.5,,,97
752,¼­±¤,2021-01-23 04:00,10.7,,,.5,,,97.1
752,¼­±¤,2021-01-23 05:00,10.8,,,.5,,,97
752,¼­±¤,2021-01-23 06:00,11.1,,,0,,,95.9
752,¼­±¤,2021-01-23 07:00,11.4,,,0,,,92.9
752,¼­±¤,2021-01-23 08:00,11.5,,,0,,,94.1
752,¼­±¤,2021-01-23 09:00,11.7,,,0,,,95.1
752,¼­±¤,2021-01-23 10:00,13.2,,,0,,,91.7
752,¼­±¤,2021-01-23 11:00,15,,,0,,,82.4
752,¼­±¤,2021-01-23 12:00,15.3,,,0,,,79.4
752,¼­±¤,2021-01-23 13:00,15.2,,,0,,,82.9
752,¼­±¤,2021-01-23 14:00,15.6,,,0,,,75.4
752,¼­±¤,2021-01-23 15:00,13.9,,,0,,,86.5
752,¼­±¤,2021-01-23 16:00,13.7,,,0,,,87.8
752,¼­±¤,2021-01-23 17:00,12.3,,,1.5,,,95.2
752,¼­±¤,2021-01-23 18:00,12.3,,,4,,,96.4
752,¼­±¤,2021-01-23 19:00,11.2,,,6,,,94.3
752,¼­±¤,2021-01-23 20:00,11.1,,,1,,,84.7
752,¼­±¤,2021-01-23 21:00,11.5,,,0,,,79.5
752,¼­±¤,2021-01-23 22:00,12.2,,,0,,,70.4
752,¼­±¤,2021-01-23 23:00,11.7,,,0,,,68.3
752,¼­±¤,2021-01-24 00:00,10.8,,,0,,,79.3
752,¼­±¤,2021-01-24 01:00,11.3,13.1,2.8,0,,,65.7
752,¼­±¤,2021-01-24 02:00,9.6,41.7,1.9,.5,,,82.5
752,¼­±¤,2021-01-24 03:00,10,33.1,6.9,0,,,70.4
752,¼­±¤,2021-01-24 04:00,10,0,.3,0,,,73.6
752,¼­±¤,2021-01-24 05:00,9.6,0,.4,0,,,78.9
752,¼­±¤,2021-01-24 06:00,8.9,25.2,1.9,0,,,79.2
752,¼­±¤,2021-01-24 07:00,9.2,11.8,3.2,0,,,76.7
752,¼­±¤,2021-01-24 08:00,8.9,10.1,3.4,0,,,76.5
752,¼­±¤,2021-01-24 09:00,11.4,36.3,3.1,0,,,58.6
752,¼­±¤,2021-01-24 10:00,12.2,8.9,3,0,,,58.9
752,¼­±¤,2021-01-24 11:00,13.1,29.4,3.5,0,,,49.6
752,¼­±¤,2021-01-24 12:00,13.7,49.3,3.1,0,,,50.2
752,¼­±¤,2021-01-24 13:00,14.3,23.6,2.6,0,,,48.7
752,¼­±¤,2021-01-24 14:00,13.9,3.2,5.7,0,,,46.7
752,¼­±¤,2021-01-24 15:00,14.2,90.3,1.4,0,,,46.5
752,¼­±¤,2021-01-24 16:00,13.6,307.6,2,0,,,46.3
752,¼­±¤,2021-01-24 17:00,11,318,1.2,0,,,59
752,¼­±¤,2021-01-24 18:00,9.6,0,.2,0,,,67.8
752,¼­±¤,2021-01-24 19:00,8.7,,,0,,,70.2
752,¼­±¤,2021-01-24 20:00,8.3,,,0,,,70.8
752,¼­±¤,2021-01-24 21:00,8.8,,,0,,,71.2
752,¼­±¤,2021-01-24 22:00,9.9,,,0,,,64.9
752,¼­±¤,2021-01-24 23:00,9.1,,,0,,,69.9
752,¼­±¤,2021-01-25 00:00,8.8,,,0,,,71.1
752,¼­±¤,2021-01-25 01:00,8.3,,,0,,,73.2
752,¼­±¤,2021-01-25 02:00,7.4,,,0,,,73.7
752,¼­±¤,2021-01-25 03:00,8.8,,,0,,,72
752,¼­±¤,2021-01-25 04:00,8.3,,,0,,,75.5
752,¼­±¤,2021-01-25 05:00,8.4,,,0,,,75.7
752,¼­±¤,2021-01-25 06:00,7.6,,,0,,,78.8
752,¼­±¤,2021-01-25 07:00,8.7,,,0,,,72.5
752,¼­±¤,2021-01-25 08:00,7.8,,,0,,,78.2
752,¼­±¤,2021-01-25 09:00,9.9,,,0,,,68.4
752,¼­±¤,2021-01-25 10:00,11.4,,,0,,,64.4
752,¼­±¤,2021-01-25 11:00,13.3,330.4,2.8,0,,,56.2
752,¼­±¤,2021-01-25 12:00,13.8,172.4,3.1,0,,,52.6
752,¼­±¤,2021-01-25 13:00,15.6,12.7,3.6,0,,,48.2
752,¼­±¤,2021-01-25 14:00,15.6,257.8,.8,0,,,52.6
752,¼­±¤,2021-01-25 15:00,14.6,134.6,5.6,0,,,50
752,¼­±¤,2021-01-25 16:00,14.4,334.4,2.9,0,,,53.5
752,¼­±¤,2021-01-25 17:00,12.8,133.2,3,0,,,56.7
752,¼­±¤,2021-01-25 18:00,11.3,0,.2,0,,,64.5
752,¼­±¤,2021-01-25 19:00,12.1,146.6,2.9,0,,,63.6
752,¼­±¤,2021-01-25 20:00,11.3,51.5,2.3,0,,,65.2
752,¼­±¤,2021-01-25 21:00,10.1,11.9,1,0,,,72
752,¼­±¤,2021-01-25 22:00,10.4,228.7,1,0,,,70.3
752,¼­±¤,2021-01-25 23:00,10.3,0,.2,0,,,74
752,¼­±¤,2021-01-26 00:00,10.6,355.9,1.1,0,,,74.9
752,¼­±¤,2021-01-26 01:00,10.9,38.8,1.7,0,,,74.1
752,¼­±¤,2021-01-26 02:00,9.8,96.2,1.4,.5,,,89.3
752,¼­±¤,2021-01-26 03:00,10.1,67.1,1.3,.5,,,91.8
752,¼­±¤,2021-01-26 04:00,10.8,357.8,1.7,0,,,85.9
752,¼­±¤,2021-01-26 05:00,10.3,36,1.6,0,,,91.6
752,¼­±¤,2021-01-26 06:00,10.6,0,.4,0,,,94.5
752,¼­±¤,2021-01-26 07:00,11,0,.4,.5,,,95.4
752,¼­±¤,2021-01-26 08:00,10.6,347.4,2,3,,,95.5
752,¼­±¤,2021-01-26 09:00,10.8,354.8,4.7,2.5,,,94.1
752,¼­±¤,2021-01-26 10:00,10,17,5.9,4.5,,,92.9
752,¼­±¤,2021-01-26 11:00,10.8,345.9,5.3,.5,,,88.4
752,¼­±¤,2021-01-26 12:00,10.6,3.4,7.6,0,,,90.2
752,¼­±¤,2021-01-26 13:00,9.7,6.2,5.4,0,,,90.1
752,¼­±¤,2021-01-26 14:00,9.6,1.9,6.6,0,,,90.6
752,¼­±¤,2021-01-26 15:00,9.7,7.4,4.5,0,,,87
752,¼­±¤,2021-01-26 16:00,9.1,5.8,5.9,0,,,81.2
752,¼­±¤,2021-01-26 17:00,8.7,4.2,4.2,0,,,84.4
752,¼­±¤,2021-01-26 18:00,8.3,6.7,4.6,0,,,78
752,¼­±¤,2021-01-26 19:00,8.2,11.2,1.9,0,,,82.5
752,¼­±¤,2021-01-26 20:00,8,330.7,3.8,0,,,80.3
752,¼­±¤,2021-01-26 21:00,8.2,12.2,3.6,0,,,74.7
752,¼­±¤,2021-01-26 22:00,8,6.9,4.2,0,,,76.4
752,¼­±¤,2021-01-26 23:00,7.6,1.7,.7,0,,,77.8
752,¼­±¤,2021-01-27 00:00,6.9,324.6,2.5,0,,,77.8
752,¼­±¤,2021-01-27 01:00,6.2,328.1,2,0,,,80.2
752,¼­±¤,2021-01-27 02:00,6.1,9,4.3,0,,,77.1
752,¼­±¤,2021-01-27 03:00,5.8,4.6,7.2,0,,,75.8
752,¼­±¤,2021-01-27 04:00,5.5,3.4,8.3,0,,,77.6
752,¼­±¤,2021-01-27 05:00,5.1,2.4,7.7,0,,,74.4
752,¼­±¤,2021-01-27 06:00,5.2,6.4,6.8,0,,,60.7
752,¼­±¤,2021-01-27 07:00,6,18.2,7.2,0,,,30.2
752,¼­±¤,2021-01-27 08:00,5.6,32,2.9,0,,,25.9
752,¼­±¤,2021-01-27 09:00,6.1,4,5.7,0,,,50.2
752,¼­±¤,2021-01-27 10:00,7.4,1,3.5,0,,,42.2
752,¼­±¤,2021-01-27 11:00,8.1,.7,7,0,,,43.1
752,¼­±¤,2021-01-27 12:00,9.9,1.7,5.2,0,,,43.8
752,¼­±¤,2021-01-27 13:00,10,2.4,4.8,0,,,41.3
752,¼­±¤,2021-01-27 14:00,9.5,5,4.6,0,,,45.3
752,¼­±¤,2021-01-27 15:00,9,.6,4.9,0,,,48.7
752,¼­±¤,2021-01-27 16:00,8.5,359.8,4.5,0,,,49.9
752,¼­±¤,2021-01-27 17:00,7.3,2.8,4.8,0,,,51.2
752,¼­±¤,2021-01-27 18:00,5.8,12.4,4,0,,,55.3
752,¼­±¤,2021-01-27 19:00,5.3,16.1,4.3,0,,,56.5
752,¼­±¤,2021-01-27 20:00,6,16.1,3.4,0,,,48.6
752,¼­±¤,2021-01-27 21:00,4.9,28.7,2.6,0,,,51.8
752,¼­±¤,2021-01-27 22:00,4,35,2.6,0,,,53.7
752,¼­±¤,2021-01-27 23:00,3.8,40.5,2.1,0,,,64.5
752,¼­±¤,2021-01-28 00:00,4.2,40.9,2.4,0,,,65.8
752,¼­±¤,2021-01-28 01:00,4.3,49.1,2,0,,,66.9
752,¼­±¤,2021-01-28 02:00,3.5,14.9,1,0,,,69.9
752,¼­±¤,2021-01-28 03:00,4.1,34.3,2,0,,,71.8
752,¼­±¤,2021-01-28 04:00,3.7,30.6,.7,0,,,80.4
752,¼­±¤,2021-01-28 05:00,5.4,359.1,1.2,0,,,78.5
752,¼­±¤,2021-01-28 06:00,5.4,331.6,2,0,,,81.5
752,¼­±¤,2021-01-28 07:00,6.5,330.9,2.8,0,,,81.2
752,¼­±¤,2021-01-28 08:00,5.5,326.8,2.5,0,,,78.7
752,¼­±¤,2021-01-28 09:00,7.6,317.1,2.4,0,,,66.2
752,¼­±¤,2021-01-28 10:00,9,320.3,4,0,,,59.6
752,¼­±¤,2021-01-28 11:00,9.9,312.2,4,0,,,54.8
752,¼­±¤,2021-01-28 12:00,9.7,308.9,5.3,0,,,52.9
752,¼­±¤,2021-01-28 13:00,8.6,317.1,4.5,0,,,63.2
752,¼­±¤,2021-01-28 14:00,8,325.9,5.8,0,,,67.1
752,¼­±¤,2021-01-28 15:00,6.4,331.1,8,0,,,61.1
752,¼­±¤,2021-01-28 16:00,5,325.2,7.3,0,,,59.7
752,¼­±¤,2021-01-28 17:00,4,320.5,6.7,0,,,50.9
752,¼­±¤,2021-01-28 18:00,3.1,321.1,6.4,0,,,51.3
752,¼­±¤,2021-01-28 19:00,2.7,323.6,7.1,0,,,57
752,¼­±¤,2021-01-28 20:00,.9,326.9,6.1,0,,,79.9
752,¼­±¤,2021-01-28 21:00,1.5,325.5,7.5,0,,,62.5
752,¼­±¤,2021-01-28 22:00,1.3,328,6.6,0,,,48.4
752,¼­±¤,2021-01-28 23:00,-1.1,322.1,5.9,0,,,83.4
752,¼­±¤,2021-01-29 00:00,.1,317.2,5,0,,,74.5
752,¼­±¤,2021-01-29 01:00,-.2,327.5,6.8,1,,,66.2
752,¼­±¤,2021-01-29 02:00,-1.3,333.7,7.9,0,,,86.1
752,¼­±¤,2021-01-29 03:00,-.2,329.5,6.9,.5,,,64.1
752,¼­±¤,2021-01-29 04:00,-.3,331.3,7.4,0,,,60.1
752,¼­±¤,2021-01-29 05:00,-.4,332.1,7.4,0,,,65.7
752,¼­±¤,2021-01-29 06:00,-.5,330.1,7.2,0,,,62.2
752,¼­±¤,2021-01-29 07:00,-.5,330.6,7.4,0,,,65.8
752,¼­±¤,2021-01-29 08:00,-.2,328.4,6.6,0,,,53.6
752,¼­±¤,2021-01-29 09:00,-.3,333.5,6.4,0,,,73.4
752,¼­±¤,2021-01-29 10:00,.2,326.3,6.1,0,,,68.5
752,¼­±¤,2021-01-29 11:00,2.2,332.6,4.8,0,,,58.2
752,¼­±¤,2021-01-29 12:00,3,325.3,4.8,,,,56.2
752,¼­±¤,2021-01-29 13:00,3.3,327.4,6.2,,,,57.3
752,¼­±¤,2021-01-29 14:00,3,341.1,3.3,,,,52.2
752,¼­±¤,2021-01-29 15:00,2.9,329,5.1,,,,57.7
752,¼­±¤,2021-01-29 16:00,3.5,326.8,6.1,,,,53
752,¼­±¤,2021-01-29 17:00,2.8,334.1,4.9,,,,55.3
752,¼­±¤,2021-01-29 18:00,1.7,330.9,3.2,,,,60.4
752,¼­±¤,2021-01-29 19:00,1.5,330.9,3.4,,,,60
752,¼­±¤,2021-01-29 20:00,1.1,333.6,2.5,,,,62
752,¼­±¤,2021-01-29 21:00,1.6,356,1.7,,,,60.8
752,¼­±¤,2021-01-29 22:00,.3,11.5,3.3,,,,68.4
752,¼­±¤,2021-01-29 23:00,1.3,9.1,3.3,,,,65.8
752,¼­±¤,2021-01-30 00:00,1.1,11.8,2.1,,,,65.5
752,¼­±¤,2021-01-30 01:00,.1,18.9,2.1,0,,,70.8
752,¼­±¤,2021-01-30 02:00,-.2,24.6,2.3,0,,,75.1
752,¼­±¤,2021-01-30 03:00,.9,37.4,2.1,0,,,73.2
752,¼­±¤,2021-01-30 04:00,.8,30.6,1.9,0,,,77.8
752,¼­±¤,2021-01-30 05:00,1.2,33.7,1.3,0,,,77.5
752,¼­±¤,2021-01-30 06:00,2.1,289.8,1.1,0,,,75
752,¼­±¤,2021-01-30 07:00,2.4,297.1,1.1,0,,,71.9
752,¼­±¤,2021-01-30 08:00,1.4,312.5,.9,0,,,78
752,¼­±¤,2021-01-30 09:00,5.6,0,.1,0,,,61.5
752,¼­±¤,2021-01-30 10:00,7.2,247.8,2,0,,,57.2
752,¼­±¤,2021-01-30 11:00,8.5,241.7,2.5,0,,,53.9
752,¼­±¤,2021-01-30 12:00,9.5,253,2.4,0,,,51.4
752,¼­±¤,2021-01-30 13:00,8.7,256.9,2.5,0,,,53.6
