瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
862,价寸,2021-01-14 05:00,3.4,191.9,1.5,0,996.7,1021,88.2
862,价寸,2021-01-14 06:00,1.4,227.3,1.1,0,996.9,1021.4,95
862,价寸,2021-01-14 07:00,2.6,28.6,1,0,997.5,1021.9,90.7
862,价寸,2021-01-14 08:00,.9,167.1,.5,0,997.7,1022.3,99.9
862,价寸,2021-01-14 09:00,2.4,0,.1,0,997.8,1022.3,98.7
862,价寸,2021-01-14 10:00,7.7,0,.2,0,998.7,1022.7,89.6
862,价寸,2021-01-14 11:00,12.4,100.3,1.5,0,998.6,1022.1,69.2
862,价寸,2021-01-14 12:00,12.5,136.9,2,0,997.4,1020.9,60.3
862,价寸,2021-01-14 13:00,14.2,118.2,2,0,996.5,1019.8,56.5
862,价寸,2021-01-14 14:00,13.3,136,3.2,0,996,1019.4,64.5
862,价寸,2021-01-14 15:00,13.4,131.4,3.5,0,995.8,1019.1,64
862,价寸,2021-01-14 16:00,13.2,146.1,2,0,996,1019.4,63.2
862,价寸,2021-01-14 17:00,11.9,146.9,2.3,0,996.5,1020,68.6
862,价寸,2021-01-14 18:00,6.6,246.2,.6,0,996.7,1020.7,92.1
862,价寸,2021-01-14 19:00,8,120.7,1.8,0,996.5,1020.4,95.6
862,价寸,2021-01-14 20:00,9,153.3,.7,0,996.7,1020.5,82.8
862,价寸,2021-01-14 21:00,9.4,197.3,1.3,0,996.7,1020.4,83.2
862,价寸,2021-01-14 22:00,9.7,319.4,1.1,0,996.7,1020.5,83.6
862,价寸,2021-01-14 23:00,9.4,126.8,1.3,0,996.6,1020.3,85.2
862,价寸,2021-01-15 00:00,9.8,213,1.5,0,996.2,1020,86.3
862,价寸,2021-01-15 01:00,10.6,221.8,2.1,0,995.6,1019.3,83.7
862,价寸,2021-01-15 02:00,11,208.9,2.2,0,995.6,1019.2,80.9
862,价寸,2021-01-15 03:00,10.7,230.8,3.5,0,996.1,1019.8,80.6
862,价寸,2021-01-15 04:00,10.1,244.4,1.5,0,995.6,1019.3,79.4
862,价寸,2021-01-15 05:00,11.3,223.3,3.4,0,995.2,1018.8,79.1
862,价寸,2021-01-15 06:00,11.3,227.2,3.7,0,995.4,1019,81.6
862,价寸,2021-01-15 07:00,11.3,190.3,2.4,0,995.1,1018.7,81.5
862,价寸,2021-01-15 08:00,11.8,219.4,3.4,0,994.4,1017.9,78.6
862,价寸,2021-01-15 09:00,12.5,227.1,4.9,0,994.1,1017.5,80.2
862,价寸,2021-01-15 10:00,13.1,210,3.9,0,993.9,1017.2,79.8
862,价寸,2021-01-15 11:00,14.6,230.7,4.9,0,994.4,1017.7,74.7
862,价寸,2021-01-15 12:00,15.1,216.7,3.6,0,994,1017.2,71.8
862,价寸,2021-01-15 13:00,15.9,234.6,3.7,0,992.5,1015.6,64.8
862,价寸,2021-01-15 14:00,15.8,217.1,4.6,0,992.5,1015.6,64
862,价寸,2021-01-15 15:00,16.5,190.5,2.5,0,992.2,1015.2,64.1
862,价寸,2021-01-15 16:00,15.8,210,2.4,0,991.8,1014.9,66.1
862,价寸,2021-01-15 17:00,15,219.1,1.4,0,992.4,1015.6,70.7
862,价寸,2021-01-15 18:00,13.2,157,1.2,0,992.5,1015.8,78.2
862,价寸,2021-01-15 19:00,12.1,151.9,1.7,0,992.6,1016,83.2
862,价寸,2021-01-15 20:00,9.9,251.9,1.3,0,992.5,1016.2,88.2
862,价寸,2021-01-15 21:00,11.9,273.8,3.5,0,993,1016.4,87.7
862,价寸,2021-01-15 22:00,11,284.3,2.8,0,993.8,1017.4,98
862,价寸,2021-01-15 23:00,8.2,301.4,4,0,994.1,1017.9,99.7
862,价寸,2021-01-16 00:00,7.1,297.7,5,0,994.9,1018.8,98.5
862,价寸,2021-01-16 01:00,6.7,294.2,4.9,0,995.2,1019.2,93.5
862,价寸,2021-01-16 02:00,6,295.7,5.7,0,995.4,1019.5,90.7
862,价寸,2021-01-16 03:00,6.1,294.4,5.9,0,995.9,1020,87.8
862,价寸,2021-01-16 04:00,5.4,303.1,6.4,0,996.5,1020.7,85.8
862,价寸,2021-01-16 05:00,5,301.6,6.5,0,995.8,1020,80.5
862,价寸,2021-01-16 06:00,4.6,297.5,7.3,0,996.6,1020.9,82.6
862,价寸,2021-01-16 07:00,4,303,5.4,0,998.8,1023.1,79.8
862,价寸,2021-01-16 08:00,3.5,303.3,5.7,0,999.1,1023.5,80.5
862,价寸,2021-01-16 09:00,3.6,297,6.2,0,1000.4,1024.8,80.8
862,价寸,2021-01-16 10:00,4,307.4,5.2,0,1000.2,1024.5,80.8
862,价寸,2021-01-16 11:00,3.9,301.3,6.7,0,1000.1,1024.5,80.3
862,价寸,2021-01-16 12:00,3.9,303.5,5.7,0,999.8,1024.1,78
862,价寸,2021-01-16 13:00,4.9,303.7,6.3,0,998.7,1023,75.5
862,价寸,2021-01-16 14:00,4.4,291.9,7.9,0,998.2,1022.5,73.6
862,价寸,2021-01-16 15:00,3.6,296.7,6.7,0,999.2,1023.6,77
862,价寸,2021-01-16 16:00,3.2,299.4,6.7,0,999.4,1023.8,75.6
862,价寸,2021-01-16 17:00,2.6,305.3,6.4,0,1000.5,1025,75.2
862,价寸,2021-01-16 18:00,2.3,307.8,5.3,0,1001,1025.5,78.3
862,价寸,2021-01-16 19:00,1.9,308.7,5.1,0,1001.3,1025.9,76.8
862,价寸,2021-01-16 20:00,1.7,320,5.9,0,1001.8,1026.4,78.6
862,价寸,2021-01-16 21:00,1.4,309.5,4.6,0,1002.4,1027.1,76.5
862,价寸,2021-01-16 22:00,1.3,308.7,5.4,0,1002.7,1027.4,76.3
862,价寸,2021-01-16 23:00,1,310.7,4.7,0,1003.4,1028.1,77
862,价寸,2021-01-17 00:00,.9,311.8,4.9,0,1003.7,1028.5,77.1
862,价寸,2021-01-17 01:00,.8,310.3,5.6,0,1004.1,1028.9,77.1
862,价寸,2021-01-17 02:00,.6,315.6,5,0,1004,1028.8,78
862,价寸,2021-01-17 03:00,.7,315.6,5.3,0,1003.7,1028.5,78.9
862,价寸,2021-01-17 04:00,.8,321.4,4.7,0,1003,1027.8,80.5
862,价寸,2021-01-17 05:00,1.2,313.4,5.2,0,1003,1027.7,77.1
862,价寸,2021-01-17 06:00,.3,319.8,5.2,0,1003.7,1028.5,91.1
862,价寸,2021-01-17 07:00,.3,309.4,4.7,0,1003.6,1028.4,98.9
862,价寸,2021-01-17 08:00,-.1,323.7,3.8,1,1003.8,1028.7,99.9
862,价寸,2021-01-17 09:00,.5,303.7,4.5,.5,1004.5,1029.3,96.4
862,价寸,2021-01-17 10:00,.3,309.8,4,0,1004.8,1029.7,99.7
862,价寸,2021-01-17 11:00,1,303.2,5,.5,1004.7,1029.5,89.5
862,价寸,2021-01-17 12:00,.2,295.9,4.5,.5,1004.1,1028.9,95.7
862,价寸,2021-01-17 13:00,.7,307.9,3.7,0,1002.8,1027.6,89
862,价寸,2021-01-17 14:00,1.2,312.8,3.8,0,1002.2,1026.9,81.6
862,价寸,2021-01-17 15:00,.9,315.8,3.7,0,1002.2,1026.9,84.1
862,价寸,2021-01-17 16:00,1.1,310.3,4.4,0,1002.1,1026.8,78
862,价寸,2021-01-17 17:00,1.1,312.9,3.7,0,1002.4,1027.1,79
862,价寸,2021-01-17 18:00,.9,306.4,3.1,0,1002.9,1027.6,78.2
862,价寸,2021-01-17 19:00,.6,311.3,3.2,0,1003.3,1028.1,80
862,价寸,2021-01-17 20:00,.5,303.3,2.1,0,1003.2,1028,81.9
862,价寸,2021-01-17 21:00,.1,275.7,2.2,0,1003.4,1028.2,92
862,价寸,2021-01-17 22:00,-.3,259.3,1.2,.5,1002.9,1027.8,98.6
862,价寸,2021-01-17 23:00,-.1,181.4,1.9,0,1002.7,1027.5,98.8
862,价寸,2021-01-18 00:00,-.2,176.5,1.7,0,1002.2,1027,99.8
862,价寸,2021-01-18 01:00,0,172.1,2.2,0,1001.6,1026.4,99.4
862,价寸,2021-01-18 02:00,0,167.5,1.6,0,1001.3,1026.1,97.4
862,价寸,2021-01-18 03:00,.6,187.9,2.7,0,1000.5,1025.2,96.9
862,价寸,2021-01-18 04:00,1.1,189.5,2.7,0,999.6,1024.2,94.5
862,价寸,2021-01-18 05:00,1.8,232.2,3.3,0,999.1,1023.7,91.1
862,价寸,2021-01-18 06:00,3.2,238.7,3.7,0,998.9,1023.3,76.8
862,价寸,2021-01-18 07:00,3,220.3,2.8,0,998.8,1023.2,74.1
862,价寸,2021-01-18 08:00,3.5,208.9,3.4,0,998.1,1022.4,75.9
862,价寸,2021-01-18 09:00,4.1,219,4,0,998.4,1022.7,77.7
862,价寸,2021-01-18 10:00,4.4,226.2,3,0,998.7,1023,74.9
862,价寸,2021-01-18 11:00,6,259.3,6.2,0,998.4,1022.5,65.8
862,价寸,2021-01-18 12:00,7,268.5,7.7,0,997.7,1021.7,58.3
862,价寸,2021-01-18 13:00,7,280.7,8.3,0,997.1,1021.1,63.5
862,价寸,2021-01-18 14:00,7.9,273.9,7.2,0,996.4,1020.3,57.4
862,价寸,2021-01-18 15:00,8.3,279,7.9,0,996.6,1020.4,56.4
862,价寸,2021-01-18 16:00,8,287.9,7.7,0,996.9,1020.8,55.7
862,价寸,2021-01-18 17:00,7.4,291.9,7.9,0,997.3,1021.3,56.2
862,价寸,2021-01-18 18:00,6.4,291.3,6.9,0,997.9,1022,59.5
862,价寸,2021-01-18 19:00,6.3,299.3,6.4,0,999,1023.1,60.1
862,价寸,2021-01-18 20:00,5.5,302.4,6.5,0,999.7,1023.9,56.6
862,价寸,2021-01-18 21:00,4.5,307.7,4.7,0,1000.4,1024.7,62.4
862,价寸,2021-01-18 22:00,3.9,311.1,5.6,0,1001.3,1025.7,63.6
862,价寸,2021-01-18 23:00,3.4,311.2,5.7,0,1001.4,1025.8,64.3
862,价寸,2021-01-19 00:00,2.8,312.4,4.5,0,1001.8,1026.3,70.4
862,价寸,2021-01-19 01:00,2.1,310.4,4.8,0,1002.3,1026.9,70.5
862,价寸,2021-01-19 02:00,1.8,309.1,4.4,0,1003,1027.6,70.3
862,价寸,2021-01-19 03:00,1,316.5,2.7,0,1003.4,1028.1,77.3
862,价寸,2021-01-19 04:00,.6,307.2,3,0,1003.6,1028.4,79.9
862,价寸,2021-01-19 05:00,-.2,306.8,2.6,0,1003.9,1028.8,81.3
862,价寸,2021-01-19 06:00,-.8,303.2,2.4,0,1004.2,1029.1,82.6
862,价寸,2021-01-19 07:00,-.8,307.5,1.9,0,1004.8,1029.7,79.8
862,价寸,2021-01-19 08:00,-.8,292.9,3.7,0,1005.3,1030.2,82.4
862,价寸,2021-01-19 09:00,1.2,305.1,4.6,0,1005.5,1030.3,76.9
862,价寸,2021-01-19 10:00,2.3,295.8,5.3,0,1006.3,1031,67.9
862,价寸,2021-01-19 11:00,3,307.3,5.3,0,1006.3,1030.9,63.9
862,价寸,2021-01-19 12:00,3.4,292.3,5.2,0,1005.8,1030.3,60.4
862,价寸,2021-01-19 13:00,4,298.8,4.9,0,1004.6,1029,58.2
862,价寸,2021-01-19 14:00,4.5,313.9,3.8,0,1004.3,1028.7,51.4
862,价寸,2021-01-19 15:00,4.9,308.4,4.1,0,1004.5,1028.9,52.7
862,价寸,2021-01-19 16:00,5,314.1,3.1,0,1004.9,1029.3,53.6
862,价寸,2021-01-19 17:00,4,321.3,2.2,0,1005.4,1029.9,55.1
862,价寸,2021-01-19 18:00,1.7,8,1.3,0,1005.8,1030.5,64.7
862,价寸,2021-01-19 19:00,-1,215.8,.7,0,1006.1,1031.1,79.7
862,价寸,2021-01-19 20:00,-2.4,173.3,.6,0,1006.7,1031.8,87.9
862,价寸,2021-01-19 21:00,-2.5,231.2,.6,0,1006.6,1031.8,91.3
862,价寸,2021-01-19 22:00,-2.7,185.3,.6,0,1006.9,1032.1,94.2
862,价寸,2021-01-19 23:00,-2.3,233.8,.5,0,1006.8,1031.9,97.1
862,价寸,2021-01-20 00:00,-2.4,0,.4,0,1006.3,1031.4,98.4
862,价寸,2021-01-20 01:00,-2.5,0,.1,0,1005.8,1030.9,99.2
862,价寸,2021-01-20 02:00,-2.6,0,.2,0,1005.6,1030.7,99.3
862,价寸,2021-01-20 03:00,-2.8,0,.2,0,1005.5,1030.7,99.8
862,价寸,2021-01-20 04:00,-2.3,0,.3,0,1005,1030.1,99.9
862,价寸,2021-01-20 05:00,-.6,0,.4,0,1005,1029.9,99.8
862,价寸,2021-01-20 06:00,.8,149.1,.5,0,1005.3,1030.1,99.9
862,价寸,2021-01-20 07:00,1.1,0,.2,0,1005.6,1030.4,99.9
862,价寸,2021-01-20 08:00,1.6,0,.4,0,1005.7,1030.4,99.9
862,价寸,2021-01-20 09:00,5,107.1,1.4,0,1005.7,1030.1,95.8
862,价寸,2021-01-20 10:00,10.4,96.6,2.8,0,1005.4,1029.3,69.6
862,价寸,2021-01-20 11:00,11.2,107.5,3.9,0,1005.2,1029,67.9
862,价寸,2021-01-20 12:00,12.9,101,3.6,0,1004.3,1027.9,64.5
862,价寸,2021-01-20 13:00,11.4,112.1,4.1,0,1003.2,1026.9,70.6
862,价寸,2021-01-20 14:00,12,114.2,3.3,0,1002.8,1026.5,72.8
862,价寸,2021-01-20 15:00,11.8,136.8,3.1,0,1002.4,1026.1,69.7
862,价寸,2021-01-20 16:00,11.6,117.1,3.3,0,1002.5,1026.2,71.9
862,价寸,2021-01-20 17:00,10.7,147.3,1,0,1002.6,1026.4,76
862,价寸,2021-01-20 18:00,9.8,170,1.1,0,1003,1026.9,82.7
862,价寸,2021-01-20 19:00,9.2,155.6,1.4,0,1003.1,1027,85.9
862,价寸,2021-01-20 20:00,8.6,174.8,1,0,1003.3,1027.3,87.9
862,价寸,2021-01-20 21:00,8.1,160.2,.9,0,1003.1,1027.1,91.4
862,价寸,2021-01-20 22:00,8.4,165.4,1.6,0,1003.2,1027.2,88.4
862,价寸,2021-01-20 23:00,8,138,.8,0,1002.9,1026.9,93.9
862,价寸,2021-01-21 00:00,7.3,195.1,.9,0,1002.9,1027,94.5
862,价寸,2021-01-21 01:00,7.2,161.4,1.3,0,1002.2,1026.3,94.7
862,价寸,2021-01-21 02:00,5,166.9,1,0,1002.3,1026.7,99.9
862,价寸,2021-01-21 03:00,8.7,161,2,0,1002,1025.9,90.7
862,价寸,2021-01-21 04:00,8.4,181.1,2.1,0,1001.6,1025.6,92
862,价寸,2021-01-21 05:00,6.2,138.4,1.6,0,1001.2,1025.4,97.2
862,价寸,2021-01-21 06:00,7.4,171.8,1.7,0,1001.3,1025.4,97.4
862,价寸,2021-01-21 07:00,7.5,172.4,1.4,0,1001.4,1025.4,99.4
862,价寸,2021-01-21 08:00,7,208.9,.9,0,1001.1,1025.2,99.9
862,价寸,2021-01-21 09:00,11.1,139.4,1.2,0,1001.2,1024.9,95.4
862,价寸,2021-01-21 10:00,13.6,122.5,3.2,0,1000.9,1024.3,85.2
862,价寸,2021-01-21 11:00,14.3,123.6,3.4,0,1000.4,1023.7,80.3
862,价寸,2021-01-21 12:00,14.8,135.8,3.1,0,999.6,1023,79.5
862,价寸,2021-01-21 13:00,15.5,119.8,4.1,0,998.2,1021.5,77.1
862,价寸,2021-01-21 14:00,16,105.5,3.7,0,997,1020.2,76.1
862,价寸,2021-01-21 15:00,14.8,112,3.7,0,996.7,1020,81.4
862,价寸,2021-01-21 16:00,14.1,140.9,2.7,0,996.8,1020.1,88.9
862,价寸,2021-01-21 17:00,14.1,132.1,2.4,0,996.3,1019.6,93.6
862,价寸,2021-01-21 18:00,13.6,173.6,.6,0,996.5,1019.8,95.1
862,价寸,2021-01-21 19:00,13.4,178.8,1.3,0,996.6,1020,99.9
862,价寸,2021-01-21 20:00,13,128.7,1.4,.5,996.7,1020.1,99.9
862,价寸,2021-01-21 21:00,13,144.5,1.5,.5,996.6,1020,99.9
862,价寸,2021-01-21 22:00,12.9,166.6,1.4,.5,996,1019.4,99.9
862,价寸,2021-01-21 23:00,13.3,127.3,1.7,0,995.8,1019.2,99.9
862,价寸,2021-01-22 00:00,14,145.7,2.6,0,995.2,1018.5,99.9
862,价寸,2021-01-22 01:00,13.8,188.5,1.6,0,994.9,1018.2,97.4
862,价寸,2021-01-22 02:00,12.7,139,.6,0,994.7,1018.1,91.3
862,价寸,2021-01-22 03:00,12.3,113.5,.5,0,994.7,1018.1,76.9
862,价寸,2021-01-22 04:00,13.5,252.7,1.8,0,994.3,1017.6,84.9
862,价寸,2021-01-22 05:00,13.5,273.8,3.6,.5,994.2,1017.5,87.6
862,价寸,2021-01-22 06:00,12.9,284.8,3.8,0,994.3,1017.7,88.1
862,价寸,2021-01-22 07:00,12.5,288.8,3,0,994.4,1017.8,89.2
862,价寸,2021-01-22 08:00,12.3,277.9,1.8,0,995.1,1018.6,86.7
862,价寸,2021-01-22 09:00,12,303.4,2.6,0,995.2,1018.7,86.9
862,价寸,2021-01-22 10:00,12,290.2,3.3,0,995.5,1019,90.3
862,价寸,2021-01-22 11:00,12.1,260.4,2.2,0,995.4,1018.9,87.9
862,价寸,2021-01-22 12:00,12.7,310.8,1.3,0,995.1,1018.5,82.6
862,价寸,2021-01-22 13:00,12.6,307,2.1,0,994.3,1017.7,82.2
862,价寸,2021-01-22 14:00,12.9,302.7,2.1,.5,993.3,1016.6,80.5
862,价寸,2021-01-22 15:00,12.8,300.5,2.6,0,993.1,1016.4,83.2
862,价寸,2021-01-22 16:00,12.5,314.4,1.8,0,993,1016.4,82.1
862,价寸,2021-01-22 17:00,11.9,306.1,2.2,.5,993.5,1017,83.2
862,价寸,2021-01-22 18:00,11.7,309.7,1.6,1,993.6,1017.1,82.1
862,价寸,2021-01-22 19:00,11.3,305.7,1.6,.5,993.7,1017.2,83.7
862,价寸,2021-01-22 20:00,11.3,291,1.9,.5,993.8,1017.3,82.5
862,价寸,2021-01-22 21:00,11.4,306.2,1,.5,993.9,1017.4,79.6
862,价寸,2021-01-22 22:00,11.5,319.7,.5,.5,993.8,1017.3,73.6
862,价寸,2021-01-22 23:00,11.3,290,1.7,0,993.4,1016.9,76.6
862,价寸,2021-01-23 00:00,11.5,317.2,.5,0,993,1016.5,73.4
862,价寸,2021-01-23 01:00,11.3,275.4,.8,.5,993.1,1016.6,74.6
862,价寸,2021-01-23 02:00,11.3,313.1,.5,.5,992.3,1015.8,73.8
862,价寸,2021-01-23 03:00,11.9,314.6,.8,.5,992.2,1015.6,76.1
862,价寸,2021-01-23 04:00,12.6,337.1,1.9,2,991.7,1015,84.5
862,价寸,2021-01-23 05:00,12.7,18.1,1.9,3.5,991.1,1014.4,90.4
862,价寸,2021-01-23 06:00,13.1,53,3,3,991.1,1014.4,90.9
862,价寸,2021-01-23 07:00,13,58.6,4.2,3,991.3,1014.6,93.9
862,价寸,2021-01-23 08:00,12.9,60.8,4.6,2,991.4,1014.7,93.2
862,价寸,2021-01-23 09:00,12.9,48.5,3.4,1.5,991.8,1015.1,93
862,价寸,2021-01-23 10:00,13.1,60.4,4.3,1,991.9,1015.2,93.5
862,价寸,2021-01-23 11:00,13.2,59.9,4.9,.5,991.6,1014.9,95.4
862,价寸,2021-01-23 12:00,13.3,60.1,4.3,5,990.6,1013.8,94.7
862,价寸,2021-01-23 13:00,13.2,72.7,3.5,1,989.8,1013,92.1
862,价寸,2021-01-23 14:00,13,74,4.1,0,989.4,1012.6,90.4
862,价寸,2021-01-23 15:00,13.4,81.8,3.9,.5,989.1,1012.3,88.5
862,价寸,2021-01-23 16:00,13.7,67.8,3.8,0,989.3,1012.5,86.8
862,价寸,2021-01-23 17:00,12.4,67.7,4.8,1.5,989.7,1013,90.3
862,价寸,2021-01-23 18:00,12,58.3,4.5,6,990.8,1014.2,92.7
862,价寸,2021-01-23 19:00,11.6,61.9,5.6,2.5,991.5,1014.9,89.8
862,价寸,2021-01-23 20:00,11.2,63.2,5.1,3.5,992.6,1016.1,89.6
862,价寸,2021-01-23 21:00,11,64.8,5.2,1.5,993.7,1017.3,88.7
862,价寸,2021-01-23 22:00,10.9,48.6,4.5,1.5,994.2,1017.8,88.7
862,价寸,2021-01-23 23:00,10.9,45.6,4.8,.5,994.5,1018.1,86.1
862,价寸,2021-01-24 00:00,10.7,50.1,4.7,0,994.6,1018.2,81.5
862,价寸,2021-01-24 01:00,10.5,45.8,4.3,0,995,1018.7,82.2
862,价寸,2021-01-24 02:00,10.5,43.1,4.2,0,996,1019.7,78.9
862,价寸,2021-01-24 03:00,10.2,44,4,0,995.9,1019.6,79.9
862,价寸,2021-01-24 04:00,10.2,12.9,2.6,0,995.8,1019.5,76.5
862,价寸,2021-01-24 05:00,10.2,28.7,2.5,0,996.9,1020.6,76.8
862,价寸,2021-01-24 06:00,10.2,3.2,2.8,0,997.7,1021.5,78
862,价寸,2021-01-24 07:00,9.9,4,3.3,0,998.6,1022.4,77.9
862,价寸,2021-01-24 08:00,9.6,29,3,0,998.8,1022.7,75.9
862,价寸,2021-01-24 09:00,10.3,31.2,2.8,0,999.4,1023.2,73.8
862,价寸,2021-01-24 10:00,10.8,27.2,4.4,0,1000.4,1024.2,76.1
862,价寸,2021-01-24 11:00,11.5,22.8,4.6,0,1000.7,1024.4,72.5
862,价寸,2021-01-24 12:00,11.8,27.2,4.4,0,1000.1,1023.7,72.5
862,价寸,2021-01-24 13:00,11.9,45.5,4.1,0,999.2,1022.8,71.7
862,价寸,2021-01-24 14:00,11.9,35.2,4.1,0,999.4,1023,69.4
862,价寸,2021-01-24 15:00,11.3,39.9,3.7,0,998.5,1022.1,70
862,价寸,2021-01-24 16:00,11.7,48.7,3,0,999.7,1023.3,68
862,价寸,2021-01-24 17:00,11.2,54.4,2.9,0,1001.1,1024.8,66.1
862,价寸,2021-01-24 18:00,10.5,57.8,3.8,0,1001.1,1024.9,65.7
862,价寸,2021-01-24 19:00,10.5,57.8,3.3,0,1000.1,1023.9,65.3
862,价寸,2021-01-24 20:00,10.8,53.5,4.7,0,1000.3,1024,70.4
862,价寸,2021-01-24 21:00,11,54.1,2.8,0,1001.5,1025.3,68.2
862,价寸,2021-01-24 22:00,11,73.6,3,0,1002.2,1026,66.9
862,价寸,2021-01-24 23:00,11.1,60.5,4,0,1001.9,1025.7,70.2
862,价寸,2021-01-25 00:00,11,48,2.7,0,1002.3,1026.1,66.4
862,价寸,2021-01-25 01:00,11.1,58.1,3,0,1002.1,1025.9,68
862,价寸,2021-01-25 02:00,11,53.8,3.2,0,1002,1025.8,68.6
862,价寸,2021-01-25 03:00,10.8,70.1,3.3,0,1001.6,1025.4,67.8
862,价寸,2021-01-25 04:00,10.7,61.6,4,0,1001.5,1025.3,69.5
862,价寸,2021-01-25 05:00,10.6,59.7,3.3,0,1001.6,1025.4,70.4
862,价寸,2021-01-25 06:00,10.7,64.6,3.4,0,1002,1025.8,69.5
862,价寸,2021-01-25 07:00,10.8,55.8,4.2,0,1002.2,1026,72.4
862,价寸,2021-01-25 08:00,10.9,74.4,3,0,1002.1,1025.9,68.6
862,价寸,2021-01-25 09:00,11,79.6,4.1,0,1002.2,1026,70.6
862,价寸,2021-01-25 10:00,11.4,70.6,3.7,0,1002,1025.7,69.9
862,价寸,2021-01-25 11:00,11.9,64.4,4.1,0,1002.2,1025.9,70.4
862,价寸,2021-01-25 12:00,13.1,70.1,4.4,0,1001.2,1024.7,72.6
862,价寸,2021-01-25 13:00,13.2,81.7,5.2,0,1000,1023.5,68.5
862,价寸,2021-01-25 14:00,13.6,87.1,4.5,0,999.1,1022.5,66.6
862,价寸,2021-01-25 15:00,13.3,92,4.9,0,998.7,1022.1,67.5
862,价寸,2021-01-25 16:00,13.1,86.9,4.4,0,998.5,1021.9,68.3
862,价寸,2021-01-25 17:00,12.5,76.5,3.8,0,998.3,1021.8,69.9
862,价寸,2021-01-25 18:00,12,68.5,3.6,0,998.3,1021.9,71.9
862,价寸,2021-01-25 19:00,12.1,73.7,3.1,0,998.6,1022.2,71
862,价寸,2021-01-25 20:00,12.2,87.9,2.9,0,998.7,1022.2,68.1
862,价寸,2021-01-25 21:00,12.1,90.7,2.1,0,998.6,1022.2,66.1
862,价寸,2021-01-25 22:00,12.2,58.4,2.2,0,997.2,1020.7,71.4
862,价寸,2021-01-25 23:00,12.2,93.1,2.6,0,997.3,1020.8,66.4
862,价寸,2021-01-26 00:00,12.4,76.2,2.8,0,996.7,1020.2,70.2
862,价寸,2021-01-26 01:00,12,87.2,1.7,.5,996.1,1019.6,72.1
862,价寸,2021-01-26 02:00,11.3,120.4,1.5,0,995.6,1019.2,73
862,价寸,2021-01-26 03:00,11.4,115.5,.8,.5,995,1018.6,70.5
862,价寸,2021-01-26 04:00,11.3,107.2,1.3,.5,994.2,1017.7,69.7
862,价寸,2021-01-26 05:00,11.4,93.1,.9,1.5,993.6,1017.1,70.5
862,价寸,2021-01-26 06:00,11.7,89.4,2.6,5,993.1,1016.6,75.8
862,价寸,2021-01-26 07:00,12.1,59.5,1.8,2,993.4,1016.8,82.1
862,价寸,2021-01-26 08:00,11.9,43.6,2.4,6,993.2,1016.7,86.8
862,价寸,2021-01-26 09:00,12.1,20.9,2.4,1.5,993.1,1016.5,89.7
862,价寸,2021-01-26 10:00,10.5,347.4,3.2,1.5,993.6,1017.2,92.9
862,价寸,2021-01-26 11:00,9.9,333.6,3,1.5,994,1017.7,93.7
862,价寸,2021-01-26 12:00,9.6,329.1,3.5,1,992.6,1016.3,94.8
862,价寸,2021-01-26 13:00,9.5,326.3,3.6,0,992.5,1016.1,94.9
862,价寸,2021-01-26 14:00,9.3,308.4,3.3,1.5,992.7,1016.3,92.5
862,价寸,2021-01-26 15:00,9.4,312.4,3.9,0,992.9,1016.5,90.8
862,价寸,2021-01-26 16:00,8.6,301.7,6,0,993.1,1016.8,94.7
862,价寸,2021-01-26 17:00,8.2,295.7,6.8,0,993.6,1017.4,92.8
862,价寸,2021-01-26 18:00,7.6,298.7,5.2,0,994.6,1018.5,87.9
862,价寸,2021-01-26 19:00,8.1,307.2,4.4,0,995.1,1018.9,85.5
862,价寸,2021-01-26 20:00,8.3,304.7,4.6,0,995.7,1019.5,83.3
862,价寸,2021-01-26 21:00,8.1,308.7,4.2,0,996.2,1020.1,83.3
862,价寸,2021-01-26 22:00,8.1,310.7,3.4,0,996.5,1020.4,77.3
862,价寸,2021-01-26 23:00,7.8,302.5,3.1,0,997.1,1021,80
862,价寸,2021-01-27 00:00,7.2,308.5,3.5,0,996.8,1020.8,81.3
862,价寸,2021-01-27 01:00,6.7,299.2,5.3,0,996.6,1020.6,83.6
862,价寸,2021-01-27 02:00,6.4,300.7,5.8,0,997.1,1021.2,81.1
862,价寸,2021-01-27 03:00,5.6,300.5,6.1,0,997.3,1021.5,81
862,价寸,2021-01-27 04:00,5.3,302,5.7,0,997.3,1021.5,80.9
862,价寸,2021-01-27 05:00,4.9,302.3,5.5,0,997.6,1021.9,79.1
862,价寸,2021-01-27 06:00,4.6,304.2,4.7,0,997.7,1022,78.4
862,价寸,2021-01-27 07:00,4.3,295.2,5.8,0,998.2,1022.5,77.6
862,价寸,2021-01-27 08:00,4.3,303.5,3.8,0,998.3,1022.6,73.6
862,价寸,2021-01-27 09:00,5.6,296.7,4.7,0,998.1,1022.3,67.7
862,价寸,2021-01-27 10:00,7.1,311,4.1,0,998.3,1022.3,60.9
862,价寸,2021-01-27 11:00,7.7,321.8,3.7,0,998.6,1022.6,55.5
862,价寸,2021-01-27 12:00,8.1,301.2,4.1,0,998.3,1022.2,54.4
862,价寸,2021-01-27 13:00,9.2,320.3,2.6,0,997.6,1021.4,51.5
862,价寸,2021-01-27 14:00,8.8,325.3,3.5,0,996.7,1020.5,53
